GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AQNGE001,AQNGE002,AQNGE003,AQNGE004,AQNGE005,AQNGE006,AQNGE007,AQNGE008,AQNGE009,AQNGE010,NAME_M,AQNGM001,AQNGM002,AQNGM003,AQNGM004,AQNGM005,AQNGM006,AQNGM007,AQNGM008,AQNGM009,AQNGM010
"G4804390113707","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113707",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113707",,,"48439113707","Census Tract 1137.07, Tarrant County, Texas",4580,4313,11,27,118,0,0,111,60,51,"Census Tract 1137.07, Tarrant County, Texas",595,603,18,34,73,15,15,76,51,42
"G4804390113709","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113709",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113709",,,"48439113709","Census Tract 1137.09, Tarrant County, Texas",5267,3887,145,3,903,0,77,252,90,162,"Census Tract 1137.09, Tarrant County, Texas",498,420,171,7,320,21,75,120,58,110
"G4804390113710","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113710",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113710",,,"48439113710","Census Tract 1137.10, Tarrant County, Texas",4326,2791,313,0,105,0,22,1095,977,118,"Census Tract 1137.10, Tarrant County, Texas",807,406,237,15,85,15,23,745,742,86
"G4804390113711","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113711",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113711",,,"48439113711","Census Tract 1137.11, Tarrant County, Texas",4055,3158,52,91,396,0,73,285,148,137,"Census Tract 1137.11, Tarrant County, Texas",459,454,69,118,225,15,50,134,115,92
"G4804390113712","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113712",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113712",,,"48439113712","Census Tract 1137.12, Tarrant County, Texas",5306,4013,77,0,336,0,402,478,376,102,"Census Tract 1137.12, Tarrant County, Texas",490,592,72,21,322,21,361,274,267,60
"G4804390113713","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113713",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113713",,,"48439113713","Census Tract 1137.13, Tarrant County, Texas",1655,1226,0,0,145,0,184,100,5,95,"Census Tract 1137.13, Tarrant County, Texas",584,664,15,15,171,15,185,235,187,126
"G4804390113714","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113714",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113714",,,"48439113714","Census Tract 1137.14, Tarrant County, Texas",3492,2816,53,0,68,0,299,256,178,78,"Census Tract 1137.14, Tarrant County, Texas",555,327,85,15,80,15,409,177,162,74
"G4804390113715","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113715",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113715",,,"48439113715","Census Tract 1137.15, Tarrant County, Texas",6529,2936,1674,0,326,0,1080,513,201,312,"Census Tract 1137.15, Tarrant County, Texas",1365,763,897,21,235,21,1311,329,141,277
"G4804390113716","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113716",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113716",,,"48439113716","Census Tract 1137.16, Tarrant County, Texas",2655,1762,64,0,216,0,167,446,262,184,"Census Tract 1137.16, Tarrant County, Texas",397,391,87,15,271,15,176,280,174,228
"G4804390113803","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113803",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113803",,,"48439113803","Census Tract 1138.03, Tarrant County, Texas",5957,4829,224,40,115,0,324,425,268,157,"Census Tract 1138.03, Tarrant County, Texas",650,594,206,51,82,21,204,287,266,112
"G4804390113808","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113808",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113808",,,"48439113808","Census Tract 1138.08, Tarrant County, Texas",6446,4195,495,141,455,40,210,910,534,376,"Census Tract 1138.08, Tarrant County, Texas",831,738,575,167,543,64,151,613,478,318
"G4804390113809","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113809",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113809",,,"48439113809","Census Tract 1138.09, Tarrant County, Texas",4716,3325,247,8,92,0,340,704,385,319,"Census Tract 1138.09, Tarrant County, Texas",677,718,186,13,82,15,153,343,227,203
"G4804390113810","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113810",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113810",,,"48439113810","Census Tract 1138.10, Tarrant County, Texas",4330,3071,175,87,324,0,231,442,311,131,"Census Tract 1138.10, Tarrant County, Texas",511,497,183,139,203,15,175,285,295,71
"G4804390113811","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113811",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113811",,,"48439113811","Census Tract 1138.11, Tarrant County, Texas",4250,2290,495,195,660,17,6,587,210,377,"Census Tract 1138.11, Tarrant County, Texas",1045,657,365,105,654,33,11,442,216,367
"G4804390113812","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113812",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113812",,,"48439113812","Census Tract 1138.12, Tarrant County, Texas",5692,4792,277,15,182,0,84,342,128,214,"Census Tract 1138.12, Tarrant County, Texas",531,574,290,17,115,21,70,174,112,132
"G4804390113813","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113813",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113813",,,"48439113813","Census Tract 1138.13, Tarrant County, Texas",5539,4723,75,0,243,1,51,446,303,143,"Census Tract 1138.13, Tarrant County, Texas",457,483,88,21,178,2,36,195,157,112
"G4804390113814","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113814",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113814",,,"48439113814","Census Tract 1138.14, Tarrant County, Texas",4536,3644,106,41,186,0,79,480,203,277,"Census Tract 1138.14, Tarrant County, Texas",582,489,69,43,216,15,100,305,268,142
"G4804390113815","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113815",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113815",,,"48439113815","Census Tract 1138.15, Tarrant County, Texas",6174,5268,214,0,244,0,126,322,110,212,"Census Tract 1138.15, Tarrant County, Texas",564,615,181,21,136,21,122,145,79,117
"G4804390113816","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113816",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113816",,,"48439113816","Census Tract 1138.16, Tarrant County, Texas",5062,4207,187,28,320,0,62,258,88,170,"Census Tract 1138.16, Tarrant County, Texas",464,450,155,28,152,21,62,120,65,103
"G4804390113906","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113906",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113906",,,"48439113906","Census Tract 1139.06, Tarrant County, Texas",7847,6299,88,0,1285,0,0,175,101,74,"Census Tract 1139.06, Tarrant County, Texas",715,712,93,21,266,21,21,129,107,67
"G4804390113908","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113908",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113908",,,"48439113908","Census Tract 1139.08, Tarrant County, Texas",5316,3550,96,28,1147,0,183,312,97,215,"Census Tract 1139.08, Tarrant County, Texas",450,462,85,35,256,21,225,145,103,92
"G4804390113912","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113912",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113912",,,"48439113912","Census Tract 1139.12, Tarrant County, Texas",5758,5091,0,0,127,0,64,476,336,140,"Census Tract 1139.12, Tarrant County, Texas",570,483,21,21,126,21,67,236,215,121
"G4804390113916","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113916",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113916",,,"48439113916","Census Tract 1139.16, Tarrant County, Texas",4084,2061,718,0,227,0,439,639,567,72,"Census Tract 1139.16, Tarrant County, Texas",518,461,225,15,156,15,278,374,371,55
"G4804390113917","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113917",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113917",,,"48439113917","Census Tract 1139.17, Tarrant County, Texas",7272,4096,1045,159,344,0,1097,531,261,270,"Census Tract 1139.17, Tarrant County, Texas",844,729,620,160,235,21,488,342,271,270
"G4804390113918","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113918",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113918",,,"48439113918","Census Tract 1139.18, Tarrant County, Texas",4789,2768,810,29,515,0,194,473,371,102,"Census Tract 1139.18, Tarrant County, Texas",625,336,412,44,272,15,186,183,182,93
"G4804390113919","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113919",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113919",,,"48439113919","Census Tract 1139.19, Tarrant County, Texas",7696,4422,717,43,1213,0,104,1197,608,589,"Census Tract 1139.19, Tarrant County, Texas",1012,641,409,51,745,21,83,465,317,275
"G4804390113920","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113920",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113920",,,"48439113920","Census Tract 1139.20, Tarrant County, Texas",6181,3735,834,0,851,0,201,560,266,294,"Census Tract 1139.20, Tarrant County, Texas",767,658,399,21,383,21,225,225,147,154
"G4804390113923","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113923",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113923",,,"48439113923","Census Tract 1139.23, Tarrant County, Texas",4682,2728,708,0,707,0,222,317,290,27,"Census Tract 1139.23, Tarrant County, Texas",790,777,393,15,397,15,145,273,274,32
"G4804390113924","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113924",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113924",,,"48439113924","Census Tract 1139.24, Tarrant County, Texas",4834,3200,392,81,434,0,229,498,353,145,"Census Tract 1139.24, Tarrant County, Texas",603,623,203,106,309,15,116,248,231,95
"G4804390113925","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113925",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113925",,,"48439113925","Census Tract 1139.25, Tarrant County, Texas",3776,2410,207,124,317,0,238,480,99,381,"Census Tract 1139.25, Tarrant County, Texas",768,660,155,75,257,15,166,228,93,198
"G4804390113930","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113930",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113930",,,"48439113930","Census Tract 1139.30, Tarrant County, Texas",11883,5746,2061,38,1647,193,204,1994,1164,830,"Census Tract 1139.30, Tarrant County, Texas",2029,1190,1087,58,648,345,272,1071,1067,481
"G4804390113931","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113931",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113931",,,"48439113931","Census Tract 1139.31, Tarrant County, Texas",14277,7990,1561,18,2288,0,1968,452,134,318,"Census Tract 1139.31, Tarrant County, Texas",1784,1618,597,30,1000,23,1075,334,214,256
"G4804390113932","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113932",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113932",,,"48439113932","Census Tract 1139.32, Tarrant County, Texas",6431,4048,764,0,865,0,356,398,162,236,"Census Tract 1139.32, Tarrant County, Texas",1044,977,423,21,384,21,309,256,98,238
"G4804390113933","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113933",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113933",,,"48439113933","Census Tract 1139.33, Tarrant County, Texas",2075,1378,117,0,0,0,387,193,120,73,"Census Tract 1139.33, Tarrant County, Texas",655,369,183,15,15,15,562,120,88,73
"G4804390113934","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113934",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113934",,,"48439113934","Census Tract 1139.34, Tarrant County, Texas",6447,4112,626,0,0,0,1562,147,47,100,"Census Tract 1139.34, Tarrant County, Texas",1666,1361,769,21,21,21,1749,130,66,86
"G4804390113935","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113935",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113935",,,"48439113935","Census Tract 1139.35, Tarrant County, Texas",3853,2734,183,0,162,0,17,757,308,449,"Census Tract 1139.35, Tarrant County, Texas",605,611,87,15,224,15,23,671,435,614
"G4804390113936","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113936",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113936",,,"48439113936","Census Tract 1139.36, Tarrant County, Texas",5632,3944,574,0,222,93,190,609,435,174,"Census Tract 1139.36, Tarrant County, Texas",875,795,305,21,185,129,216,372,338,159
"G4804390113937","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113937",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113937",,,"48439113937","Census Tract 1139.37, Tarrant County, Texas",1473,961,211,0,43,0,98,160,158,2,"Census Tract 1139.37, Tarrant County, Texas",337,342,125,15,59,15,101,149,157,13
"G4804390113938","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113938",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113938",,,"48439113938","Census Tract 1139.38, Tarrant County, Texas",1983,1449,321,0,90,0,0,123,100,23,"Census Tract 1139.38, Tarrant County, Texas",167,464,352,15,163,15,15,145,137,45
"G4804390113939","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113939",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113939",,,"48439113939","Census Tract 1139.39, Tarrant County, Texas",3845,2200,579,35,340,0,90,601,340,261,"Census Tract 1139.39, Tarrant County, Texas",652,593,222,50,232,15,162,435,305,276
"G4804390113940","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113940",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113940",,,"48439113940","Census Tract 1139.40, Tarrant County, Texas",7710,5207,621,3,425,0,108,1346,967,379,"Census Tract 1139.40, Tarrant County, Texas",1007,871,64,10,123,21,145,748,731,202
"G4804390113941","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113941",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113941",,,"48439113941","Census Tract 1139.41, Tarrant County, Texas",6089,3672,721,41,509,0,872,274,174,100,"Census Tract 1139.41, Tarrant County, Texas",1162,932,423,73,401,21,633,234,183,142
"G4804390113942","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113942",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113942",,,"48439113942","Census Tract 1139.42, Tarrant County, Texas",5929,4480,476,10,250,0,249,464,214,250,"Census Tract 1139.42, Tarrant County, Texas",966,1096,374,18,237,21,238,285,229,143
"G4804390113943","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113943",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113943",,,"48439113943","Census Tract 1139.43, Tarrant County, Texas",6012,3469,587,0,1167,23,484,282,227,55,"Census Tract 1139.43, Tarrant County, Texas",891,741,198,21,655,40,588,165,162,26
"G4804390113944","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113944",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113944",,,"48439113944","Census Tract 1139.44, Tarrant County, Texas",5694,4925,39,0,297,0,225,208,161,47,"Census Tract 1139.44, Tarrant County, Texas",1053,1054,61,21,266,21,199,134,131,56
"G4804390113945","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113945",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113945",,,"48439113945","Census Tract 1139.45, Tarrant County, Texas",3875,3237,0,4,226,0,26,382,136,246,"Census Tract 1139.45, Tarrant County, Texas",517,558,15,12,170,15,44,199,125,153
"G4804390113946","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113946",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113946",,,"48439113946","Census Tract 1139.46, Tarrant County, Texas",6544,5429,0,0,621,0,104,390,107,283,"Census Tract 1139.46, Tarrant County, Texas",3790,3814,21,21,405,21,169,323,130,289
"G4804390113947","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113947",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113947",,,"48439113947","Census Tract 1139.47, Tarrant County, Texas",2892,1656,226,0,484,0,179,347,216,131,"Census Tract 1139.47, Tarrant County, Texas",435,514,338,15,413,15,200,255,187,145
"G4804390113948","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113948",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113948",,,"48439113948","Census Tract 1139.48, Tarrant County, Texas",5713,3713,952,0,849,0,75,124,115,9,"Census Tract 1139.48, Tarrant County, Texas",1596,1440,788,21,540,21,97,191,187,16
"G4804390113949","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113949",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113949",,,"48439113949","Census Tract 1139.49, Tarrant County, Texas",3386,2059,761,0,425,0,59,82,45,37,"Census Tract 1139.49, Tarrant County, Texas",1018,372,1036,15,390,15,100,80,47,54
"G4804390113950","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113950",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113950",,,"48439113950","Census Tract 1139.50, Tarrant County, Texas",6842,4395,1003,0,517,0,0,927,719,208,"Census Tract 1139.50, Tarrant County, Texas",1180,1129,314,21,190,21,21,628,599,226
"G4804390113951","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113951",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113951",,,"48439113951","Census Tract 1139.51, Tarrant County, Texas",3294,3013,209,0,49,0,0,23,23,0,"Census Tract 1139.51, Tarrant County, Texas",706,742,211,15,93,15,15,26,26,15
"G4804390113952","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113952",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113952",,,"48439113952","Census Tract 1139.52, Tarrant County, Texas",4830,3727,152,0,590,0,220,141,69,72,"Census Tract 1139.52, Tarrant County, Texas",433,441,169,15,200,15,199,123,84,91
"G4804390113953","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113953",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113953",,,"48439113953","Census Tract 1139.53, Tarrant County, Texas",7515,5901,107,3,662,0,88,754,534,220,"Census Tract 1139.53, Tarrant County, Texas",825,692,115,5,205,21,87,422,391,134
"G4804390113954","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113954",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113954",,,"48439113954","Census Tract 1139.54, Tarrant County, Texas",4161,3622,105,21,50,0,96,267,185,82,"Census Tract 1139.54, Tarrant County, Texas",588,577,102,25,56,15,123,138,129,73
"G4804390113955","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113955",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113955",,,"48439113955","Census Tract 1139.55, Tarrant County, Texas",3987,3440,0,0,439,0,0,108,27,81,"Census Tract 1139.55, Tarrant County, Texas",856,870,15,15,161,15,15,89,32,83
"G4804390113956","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113956",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113956",,,"48439113956","Census Tract 1139.56, Tarrant County, Texas",5163,3076,191,0,1285,0,0,611,167,444,"Census Tract 1139.56, Tarrant County, Texas",867,669,214,21,462,21,21,391,175,331
"G4804390113957","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113957",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113957",,,"48439113957","Census Tract 1139.57, Tarrant County, Texas",4312,3346,38,0,732,0,22,174,76,98,"Census Tract 1139.57, Tarrant County, Texas",473,405,44,15,378,15,24,119,81,90
"G4804390113958","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"113958",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439113958",,,"48439113958","Census Tract 1139.58, Tarrant County, Texas",2214,1787,37,0,356,0,0,34,12,22,"Census Tract 1139.58, Tarrant County, Texas",308,249,58,15,333,15,15,38,19,32
"G4804390114003","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"114003",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439114003",,,"48439114003","Census Tract 1140.03, Tarrant County, Texas",9148,5715,1538,16,243,16,981,639,516,123,"Census Tract 1140.03, Tarrant County, Texas",804,751,476,25,123,26,512,248,221,105
"G4804390114006","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"114006",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439114006",,,"48439114006","Census Tract 1140.06, Tarrant County, Texas",6906,4977,52,11,55,0,1072,739,377,362,"Census Tract 1140.06, Tarrant County, Texas",690,768,67,17,65,21,678,392,314,287
"G4804390114009","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"114009",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439114009",,,"48439114009","Census Tract 1140.09, Tarrant County, Texas",7117,3361,1285,0,599,0,1110,762,460,302,"Census Tract 1140.09, Tarrant County, Texas",730,834,410,21,352,21,910,570,491,303
"G4804390114010","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"114010",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439114010",,,"48439114010","Census Tract 1140.10, Tarrant County, Texas",8650,5214,574,0,451,0,437,1974,1561,413,"Census Tract 1140.10, Tarrant County, Texas",1619,993,208,21,460,21,437,1058,1017,399
"G4804390114011","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"114011",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439114011",,,"48439114011","Census Tract 1140.11, Tarrant County, Texas",6426,4619,792,0,81,0,454,480,323,157,"Census Tract 1140.11, Tarrant County, Texas",1061,1110,541,21,101,21,480,439,423,183
"G4804390114012","2018-2022","TX",,,"Texas","48","Tarrant County","439",,,"114012",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48439114012",,,"48439114012","Census Tract 1140.12, Tarrant County, Texas",10209,6829,1301,0,191,0,378,1510,746,764,"Census Tract 1140.12, Tarrant County, Texas",1110,1290,653,23,149,23,283,675,553,452
